timestamp,x,y,yaw
1755158032.2515466,-0.0313899470159158,0.6508356784890761,1.5584196470219265
1755158032.3637748,-0.031656396257642674,0.6443878791942057,1.5792319060842974
1755158032.4451802,-0.03108553049325996,0.6568938334116783,1.5796568954339758
1755158032.522351,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158032.6002307,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158032.6624832,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158032.7302892,-0.03108553049325996,0.6568938334116783,1.5796568954339758
1755158032.7909045,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158032.8500183,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158032.9103813,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158032.9695215,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158033.0296853,-0.031656396257642674,0.6443878791942057,1.5792319060842974
1755158033.1276295,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158033.1910229,-0.03108553049325996,0.6568938334116783,1.5796568954339758
1755158033.2523243,-0.031656396257642674,0.6443878791942057,1.5792319060842974
1755158033.315056,-0.03108553049325996,0.6568938334116783,1.5796568954339758
1755158033.3797276,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158033.4422836,-0.031656396257642674,0.6443878791942057,1.5792319060842974
1755158033.5079195,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158033.5683079,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158033.63031,-0.031656396257642674,0.6443878791942057,1.5792319060842974
1755158033.6915162,-0.031656396257642674,0.6443878791942057,1.5792319060842974
1755158033.7503302,-0.031656396257642674,0.6443878791942057,1.5792319060842974
1755158033.8134227,-0.031656396257642674,0.6443878791942057,1.5792319060842974
1755158033.8743646,-0.03108553049325996,0.6568938334116783,1.5796568954339758
1755158033.9364002,-0.03135099010569126,0.650166172260398,1.6000622261205137
1755158033.9975896,-0.031656396257642674,0.6443878791942057,1.5792319060842974
1755158034.0614915,-0.031656396257642674,0.6443878791942057,1.5792319060842974
1755158034.1237407,-0.03135099010569126,0.650166172260398,1.6000622261205137
