timestamp,x,y,yaw
1755158032.2515466,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158032.3637748,-0.03151819837651467,0.6432496136737224,1.5811965400988441
1755158032.4451802,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158032.522351,-0.03151819837651467,0.6432496136737224,1.5811965400988441
1755158032.6002307,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158032.6624832,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158032.7302892,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158032.7909045,-0.02784585586763576,0.6090766076047444,1.6000622261205137
1755158032.8500183,-0.03186032285923493,0.6370644280176836,1.6000622261205137
1755158032.9103813,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158032.9695215,-0.031849445598925365,0.6359633660933826,1.6000622261205137
1755158033.0296853,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158033.1276295,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158033.1910229,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158033.2523243,-0.031628352901664325,0.643488725664195,1.5796568954339758
1755158033.315056,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158033.3797276,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158033.4422836,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158033.5079195,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158033.5683079,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158033.63031,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158033.6915162,-0.03147311675240624,0.6428435805283053,1.5815458240525047
1755158033.7503302,-0.03183464537068697,0.6370297104279142,1.6000622261205137
1755158033.8134227,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158033.8743646,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158033.9364002,-0.03176332051610342,0.6365738354703839,1.6000622261205137
1755158033.9975896,-0.03151819837651467,0.6432496136737224,1.5811965400988441
1755158034.0614915,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158034.1237407,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158034.1835647,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158034.248269,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158034.3108065,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158034.371707,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158034.4358287,-0.02747374157515376,0.6128332742439385,1.5800648921473641
1755158034.4974833,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158034.682752,-0.03176332051610342,0.6365738354703839,1.6000622261205137
1755158034.750622,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158034.8083098,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158034.8712018,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158034.9374523,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158035.0064666,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158035.071035,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158035.1361797,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158035.2014532,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158035.2667923,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158035.326239,-0.031628352901664325,0.643488725664195,1.5796568954339758
1755158035.3920262,-0.029970748695203008,0.6307157335706245,1.5800648921473641
1755158035.4532578,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158035.518217,-0.030298473572786533,0.6252446848961384,1.6000622261205137
1755158035.5833278,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158035.6441028,-0.033090740583241074,0.6022694202231472,1.690722113321259
1755158035.7131329,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158035.7756016,-0.03151819837651467,0.6432496136737224,1.5811965400988441
1755158035.836131,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158035.90128,-0.03183464537068697,0.6370297104279142,1.6000622261205137
1755158035.9627986,-0.03151819837651467,0.6432496136737224,1.5811965400988441
1755158036.0209053,-0.03176332051610342,0.6365738354703839,1.6000622261205137
1755158036.0852,-0.02747374157515376,0.6128332742439385,1.5800648921473641
1755158036.1493454,-0.0318023582163904,0.6368672205217389,1.6000622261205137
1755158036.2146056,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158036.2778647,-0.031610990040776284,0.6436290691515276,1.5800648921473641
1755158036.3410132,-0.0318023582163904,0.6368672205217389,1.6000622261205137
